series_index,series_title,question_number,level,points,prompt,image_url,audio_url,image_local_path,audio_local_path,A,B,C,D,correct_answer_text,correct_letter
12,Série 11,30,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194962390-4nicmt.mp3,,tcf_oral_output\audios\series_12_q30.mp3,Il a besoin d’être perfectionné.,Il fonctionne pour les romans.,Il peut adapter la ponctuation.,Il sert aux spécialistes du métier.,Il a besoin d’être perfectionné.,A
12,Série 11,31,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194962695-5x2vqf.mp3,,tcf_oral_output\audios\series_12_q31.mp3,Elle annonce de futures découvertes.,Elle confirme une théorie ancienne.,Elle illustre les progrès du matériel scientifique.,Elle permet la poursuite des travaux d’Einstein.,Elle confirme une théorie ancienne.,B
12,Série 11,32,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194963005-9cbmlj.mp3,,tcf_oral_output\audios\series_12_q32.mp3,Elle est dans l’innovation constante.,Elle est tournée vers l’exotisme.,Elle fait la part belle à la tradition.,Elle nécessite un service très rapide.,Elle est dans l’innovation constante.,A
12,Série 11,33,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194961621-pehgvz.mp3,,tcf_oral_output\audios\series_12_q33.mp3,Elle se heurte aux systèmes existants.,Elle est complexe à développer en Europe.,Elle est soutenue par les grandes surfaces.,Elle représente une solution d’avenir.,Elle représente une solution d’avenir.,D
12,Série 11,34,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194962892-y2r1du.mp3,,tcf_oral_output\audios\series_12_q34.mp3,Pour accélérer la rénovation d’anciennes constructions.,Pour comparer les styles des maisons nord-américaines.,Pour conserver la trace du patrimoine architectural.,Pour dénoncer la dégradation des logements urbains.,Pour conserver la trace du patrimoine architectural.,C
12,Série 11,35,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194962065-mtbxlt.mp3,,tcf_oral_output\audios\series_12_q35.mp3,Ils desservent l’image des vedettes.,Ils génèrent des profits insuffisants.,Ils programment les mêmes musiciens.,Ils sont tous organisés pendant l’été.,Ils programment les mêmes musiciens.,C
12,Série 11,36,C2,33,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194961773-guq4ue.mp3,,tcf_oral_output\audios\series_12_q36.mp3,Les acheteurs.,Les commerçants.,Les entreprises.,Les pouvoirs publics.,Les acheteurs.,A
12,Série 11,37,C2,33,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194961295-0kwi4i.mp3,,tcf_oral_output\audios\series_12_q37.mp3,Pour mettre en pratique ses connaissances.,Pour opérer une reconversion professionnelle.,Pour pouvoir rembourser son emprunt.,Pour vivre quelques années à l’étranger.,Pour pouvoir rembourser son emprunt.,C
12,Série 11,38,C2,33,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194963950-g2dawl.mp3,,tcf_oral_output\audios\series_12_q38.mp3,Ils font l’objet de manipulations douteuses par les pollueurs.,Ils répondent à des critères insuffisamment exigeants.,Ils sont destinés à justifier les politiques économiques.,Ils sont publiés par des organismes liés aux entreprises.,Ils sont publiés par des organismes liés aux entreprises.,D
12,Série 11,39,C2,33,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1767194960878-fj3krv.mp3,,tcf_oral_output\audios\series_12_q39.mp3,Le processus d’attractivité des cellules femelles.,Les différences avec la reproduction des plantes terrestres.,La constitution de certains organismes aquatiques.,L’influence de la météorologie sur leur fécondation.,Le processus d’attractivité des cellules femelles.,A
13,Série 12,1,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139152541-x33z2l.png,,tcf_oral_output\images\series_13_q01.png,,,,,,A,A
13,Série 12,2,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139152506-8nllxd.png,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139153359-4squk5.mp3,tcf_oral_output\images\series_13_q02.png,tcf_oral_output\audios\series_13_q02.mp3,,,,,D,D
13,Série 12,3,A1,3,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155063-ktxczm.mp3,,tcf_oral_output\audios\series_13_q03.mp3,,,,,B,B
13,Série 12,4,A1,3,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139154487-8k4leu.mp3,,tcf_oral_output\audios\series_13_q04.mp3,,,,,A,A
13,Série 12,5,A2,9,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155095-65da8c.mp3,,tcf_oral_output\audios\series_13_q05.mp3,,,,,D,D
13,Série 12,6,A2,9,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155080-iikst1.mp3,,tcf_oral_output\audios\series_13_q06.mp3,,,,,D,D
13,Série 12,7,A2,9,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139154428-w8mt81.mp3,,tcf_oral_output\audios\series_13_q07.mp3,,,,,B,B
13,Série 12,8,A2,9,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139153868-a0unpd.mp3,,tcf_oral_output\audios\series_13_q08.mp3,,,,,C,C
13,Série 12,9,A2,9,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155016-k01rug.mp3,,tcf_oral_output\audios\series_13_q09.mp3,,,,,D,D
13,Série 12,10,A2,9,Écouter l’extrait sonore et les 4 propositions. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139153067-8ay0n2.mp3,,tcf_oral_output\audios\series_13_q10.mp3,,,,,A,A
13,Série 12,11,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139153030-3dytmf.mp3,,tcf_oral_output\audios\series_13_q11.mp3,Elle doit quitter son logement.,Il y a des travaux chez elle.,Le loyer est devenu trop cher.,Sa colocataire est partie.,Elle doit quitter son logement.,A
13,Série 12,12,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155799-g2fgdp.mp3,,tcf_oral_output\audios\series_13_q12.mp3,Parce que la zone d’embarquement est loin.,Parce que leur avion décolle bientôt.,Parce que leur vol est en retard.,Parce que Yasmine a perdu sa valise.,Parce que leur avion décolle bientôt.,B
13,Série 12,13,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155812-4pybr2.mp3,,tcf_oral_output\audios\series_13_q13.mp3,Dans la poubelle.,Aux archives.,Dans le tiroir.,Sur le bureau.,Dans la poubelle.,A
13,Série 12,14,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155211-bas94j.mp3,,tcf_oral_output\audios\series_13_q14.mp3,La date de départ.,La durée du voyage.,La situation de l’hôtel.,Le prix du séjour.,Le prix du séjour.,D
13,Série 12,15,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139154542-vwkzga.mp3,,tcf_oral_output\audios\series_13_q15.mp3,Pour lui conseiller d’aller voir un médecin.,Pour lui dire qu’elle sera un peu en retard.,Pour lui proposer un film qu’elle veut voir.,Pour lui rappeler une chose importante.,Pour lui rappeler une chose importante.,D
13,Série 12,16,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155832-czo6rh.mp3,,tcf_oral_output\audios\series_13_q16.mp3,Pour lui communiquer une décision.,Pour lui confirmer une adresse.,Pour lui demander d’envoyer un CV.,Pour lui proposer un entretien.,Pour lui proposer un entretien.,D
13,Série 12,17,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139153711-e1pci9.mp3,,tcf_oral_output\audios\series_13_q17.mp3,Classer des documents.,Préparer des courriers.,Téléphoner aux clients.,Vérifier les comptes.,Classer des documents.,A
13,Série 12,18,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139156591-w74ugu.mp3,,tcf_oral_output\audios\series_13_q18.mp3,Elles cherchent des spécialistes en vidéo.,Elles modernisent leurs procédés de recrutement.,Elles préfèrent employer des stagiaires.,Elles reçoivent peu de candidatures spontanées.,Elles modernisent leurs procédés de recrutement.,B
13,Série 12,19,B1,15,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155760-3phv44.mp3,,tcf_oral_output\audios\series_13_q19.mp3,D’une négociation par visioconférence.,De l’urgence des dossiers à traiter.,Des avantages du travail à distance.,Des problèmes fréquents de transports.,Des avantages du travail à distance.,C
13,Série 12,20,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139156627-n9xij7.mp3,,tcf_oral_output\audios\series_13_q20.mp3,Une sortie au théâtre.,Un voyage au Pérou.,Un séjour en Bretagne.,Une visite à Anne Roman.,Une sortie au théâtre.,A
13,Série 12,21,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155854-08ex0u.mp3,,tcf_oral_output\audios\series_13_q21.mp3,D’un projet de voyage.,D’un changement de travail.,D’un futur déménagement.,D’une sortie au cinéma.,D’un projet de voyage.,A
13,Série 12,22,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139154335-ikq916.mp3,,tcf_oral_output\audios\series_13_q22.mp3,Elle a perdu aux jeux de société.,Elle est restée près de chez elle.,La météo était très mauvaise.,Le logement était mal situé.,La météo était très mauvaise.,C
13,Série 12,23,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139156071-8we7wj.mp3,,tcf_oral_output\audios\series_13_q23.mp3,Leur public est en diminution.,Leur salaire est insuffisant.,Leur savoir est peu transmis.,Leur talent est dévalorisé.,Leur salaire est insuffisant.,B
13,Série 12,24,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139157102-4i3iep.mp3,,tcf_oral_output\audios\series_13_q24.mp3,De conseils pour mieux dormir.,De difficultés à calmer les enfants.,De la relation entre fille et mère.,Des premiers mois d’un bébé.,Des premiers mois d’un bébé.,D
13,Série 12,25,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139157692-6m569r.mp3,,tcf_oral_output\audios\series_13_q25.mp3,Les gens cherchent davantage à être heureux.,Les gens deviennent de plus en plus égoïstes.,Les gens se préoccupent moins de leur famille.,Les gens sont peu demandeurs de sensations fortes.,Les gens cherchent davantage à être heureux.,A
13,Série 12,26,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139157284-itcx54.mp3,,tcf_oral_output\audios\series_13_q26.mp3,La création de meubles à partir du recyclage.,La distribution d’emballages non polluants.,La promotion des marques peu connues.,L’achat en gros d’aliments labellisés bio.,La création de meubles à partir du recyclage.,A
13,Série 12,27,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139156195-88tduh.mp3,,tcf_oral_output\audios\series_13_q27.mp3,Il a eu conscience de son talent tôt.,Il édite des œuvres pour la jeunesse.,Il pratique son art depuis l’enfance.,Il rédige des manuels de jardinage.,Il pratique son art depuis l’enfance.,C
13,Série 12,28,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139157666-qdqvld.mp3,,tcf_oral_output\audios\series_13_q28.mp3,De collecter des dons.,De développer la recherche.,De sensibiliser l’opinion.,D’explorer l’écosystème.,De sensibiliser l’opinion.,C
13,Série 12,29,B2,21,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139157604-8ka5lh.mp3,,tcf_oral_output\audios\series_13_q29.mp3,Adopter un mode de vie collectif responsable.,Construire un réseau d’assainissement des eaux.,Faire la promotion de logements écologiques.,Mener une politique d’aménagement des villes.,Adopter un mode de vie collectif responsable.,A
13,Série 12,30,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139157785-kr9y43.mp3,,tcf_oral_output\audios\series_13_q30.mp3,Il aide à lutter efficacement contre la tristesse.,Il est indispensable pour l’activité de notre cerveau.,Il montre les progrès dans l’apprentissage des émotions.,Il permet d’entrer en relation avec les autres.,Il permet d’entrer en relation avec les autres.,D
13,Série 12,31,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139156485-zj99ij.mp3,,tcf_oral_output\audios\series_13_q31.mp3,C’est un délai négligeable pour les recruteurs.,Il est indépendant de la promotion professionnelle.,Il est prévu de tester celui des futurs salariés.,La question est préoccupante pour les plus jeunes.,La question est préoccupante pour les plus jeunes.,D
13,Série 12,32,C1,26,Écouter le document sonore et la question. Choisissez la bonne réponse :,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139155373-ix0jsu.mp3,,tcf_oral_output\audios\series_13_q32.mp3,L’absence de formes d’altruisme.,La place accordée à l’apparence.,La superficialité des relations.,Le manque d’estime de soi.,Le manque d’estime de soi.,D
